,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,erf_0.1,atd
0,metrics_sim_brouwerschoot_0_ratio_0.05.json,0.04,0.06666666666666667,0.16,0.6,0.92,0.03426954516872773,-0.05333333333333334,6285.7733333333335
1,metrics_sim_brouwerschoot_0_ratio_0.10.json,0.09333333333333334,0.12,0.14666666666666667,0.8,0.9866666666666667,0.09568224690840495,0.0,5860.946666666667
2,metrics_sim_brouwerschoot_0_ratio_0.15.json,0.17333333333333334,0.18666666666666668,0.21333333333333335,0.8533333333333334,0.9866666666666667,0.1516453573674282,0.08,5399.173333333333
3,metrics_sim_brouwerschoot_0_ratio_0.20.json,0.14666666666666667,0.16,0.2,0.96,0.9866666666666667,0.20865646614965416,0.05333333333333334,5066.933333333333
4,metrics_sim_brouwerschoot_0_ratio_0.25.json,0.17333333333333334,0.18666666666666668,0.2,0.88,0.9866666666666667,0.1497589603856634,0.08,5406.333333333333
5,metrics_sim_brouwerschoot_0_ratio_0.30.json,0.25333333333333335,0.26666666666666666,0.5866666666666667,0.9866666666666667,0.9866666666666667,0.3452106476629637,0.16,3620.5866666666666
6,metrics_sim_brouwerschoot_0_ratio_0.35.json,0.26666666666666666,0.28,0.6133333333333333,0.9866666666666667,0.9866666666666667,0.36648501362397823,0.17333333333333334,3506.68
7,metrics_sim_brouwerschoot_0_ratio_0.40.json,0.38666666666666666,0.4,0.9733333333333334,0.9866666666666667,0.9866666666666667,0.4673024523160763,0.29333333333333333,2456.4533333333334
8,metrics_sim_brouwerschoot_0_ratio_0.45.json,0.28,0.30666666666666664,0.9733333333333334,0.9866666666666667,0.9866666666666667,0.4578704674072521,0.18666666666666668,2822.6133333333332
9,metrics_sim_brouwerschoot_0_ratio_0.50.json,0.38666666666666666,0.4,0.9733333333333334,0.9866666666666667,0.9866666666666667,0.4622720603647034,0.29333333333333333,2495.1466666666665
10,metrics_sim_brouwerschoot_0_ratio_0.55.json,0.4,0.4266666666666667,0.96,0.9866666666666667,1.0,0.4590232655627751,0.30666666666666664,2558.12
11,metrics_sim_brouwerschoot_0_ratio_0.60.json,0.4533333333333333,0.4666666666666667,0.9733333333333334,0.9866666666666667,1.0,0.45357367428212114,0.36,2350.4933333333333
12,metrics_sim_brouwerschoot_0_ratio_0.65.json,0.4533333333333333,0.48,0.9866666666666667,0.9866666666666667,1.0,0.541395933766506,0.36,1898.5333333333333
13,metrics_sim_brouwerschoot_0_ratio_0.70.json,0.4533333333333333,0.4666666666666667,0.9866666666666667,1.0,1.0,0.5292391532173548,0.36,1991.8666666666666
14,metrics_sim_brouwerschoot_0_ratio_0.75.json,0.48,0.5066666666666667,0.9866666666666667,0.9866666666666667,1.0,0.596101446237686,0.38666666666666666,1650.3333333333333
15,metrics_sim_brouwerschoot_0_ratio_0.80.json,0.49333333333333335,0.5066666666666667,0.9866666666666667,1.0,1.0,0.5935862502619996,0.4,1627.8666666666666
16,metrics_sim_brouwerschoot_0_ratio_0.85.json,0.5066666666666667,0.5333333333333333,1.0,1.0,1.0,0.6400125759798785,0.41333333333333333,1387.0133333333333
17,metrics_sim_brouwerschoot_0_ratio_0.90.json,0.5066666666666667,0.5866666666666667,1.0,1.0,1.0,0.6624397400964158,0.41333333333333333,1283.32
18,metrics_sim_brouwerschoot_0_ratio_0.95.json,0.49333333333333335,0.8933333333333333,1.0,1.0,1.0,0.6844477048836722,0.4,1188.52
19,metrics_sim_brouwerschoot_0_ratio_1.0.json,0.5466666666666666,1.0,1.0,1.0,1.0,0.8272898763361979,0.4533333333333333,561.36
