,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,erf_0.1,atd
0,metrics_sim_Schoot_Valk_0_ratio_0.05.json,0.015873015873015872,0.031746031746031744,0.05555555555555555,0.3968253968253968,0.6587301587301587,-0.048604518701348014,-0.0873015873015873,4089.4285714285716
1,metrics_sim_Schoot_Valk_0_ratio_0.10.json,0.03968253968253968,0.05555555555555555,0.1349206349206349,0.8492063492063492,0.9285714285714286,0.004366812227074236,-0.06349206349206349,3225.84126984127
2,metrics_sim_Schoot_Valk_0_ratio_0.15.json,0.015873015873015872,0.031746031746031744,0.05555555555555555,0.5793650793650794,0.8888888888888888,0.024112397949496867,-0.0873015873015873,3807.3809523809523
3,metrics_sim_Schoot_Valk_0_ratio_0.20.json,0.10317460317460317,0.11904761904761904,0.18253968253968253,0.7936507936507936,0.9841269841269841,0.12777672299221568,0.0,3019.468253968254
4,metrics_sim_Schoot_Valk_0_ratio_0.25.json,0.2222222222222222,0.2222222222222222,0.31746031746031744,0.8809523809523809,1.0,0.16404025061704955,0.11904761904761904,2574.8968253968255
5,metrics_sim_Schoot_Valk_0_ratio_0.30.json,0.30952380952380953,0.3253968253968254,0.9285714285714286,0.9841269841269841,1.0,0.4294664894626922,0.20634920634920634,1294.1349206349207
6,metrics_sim_Schoot_Valk_0_ratio_0.35.json,0.23015873015873015,0.23015873015873015,0.29365079365079366,0.9285714285714286,1.0,0.18872223277007785,0.12698412698412698,2569.063492063492
7,metrics_sim_Schoot_Valk_0_ratio_0.40.json,0.30158730158730157,0.30158730158730157,0.3968253968253968,0.9682539682539683,1.0,0.20315169925954055,0.1984126984126984,2272.7698412698414
8,metrics_sim_Schoot_Valk_0_ratio_0.45.json,0.24603174603174602,0.25396825396825395,0.2857142857142857,0.9682539682539683,1.0,0.20865767989367762,0.14285714285714285,2426.309523809524
9,metrics_sim_Schoot_Valk_0_ratio_0.5.json,0.2777777777777778,0.8492063492063492,0.9841269841269841,1.0,1.0,0.5927472944750333,0.1746031746031746,873.2857142857143
10,metrics_sim_Schoot_Valk_0_ratio_0.50.json,0.2777777777777778,0.8492063492063492,0.9841269841269841,1.0,1.0,0.5927472944750333,0.1746031746031746,873.2857142857143
11,metrics_sim_Schoot_Valk_0_ratio_0.55.json,0.31746031746031744,0.3253968253968254,0.5873015873015873,0.9920634920634921,1.0,0.29656350863869374,0.21428571428571427,1958.8968253968253
12,metrics_sim_Schoot_Valk_0_ratio_0.60.json,0.5158730158730159,0.9285714285714286,0.9920634920634921,1.0,1.0,0.6798936776153408,0.4126984126984127,576.1428571428571
13,metrics_sim_Schoot_Valk_0_ratio_0.65.json,0.5634920634920635,0.5714285714285714,0.7222222222222222,0.9920634920634921,1.0,0.3352952344788305,0.4603174603174603,1321.2063492063492
14,metrics_sim_Schoot_Valk_0_ratio_0.70.json,0.1984126984126984,0.1984126984126984,0.6746031746031746,0.9920634920634921,0.9920634920634921,0.3064363014999051,0.09523809523809523,2090.0158730158732
15,metrics_sim_Schoot_Valk_0_ratio_0.75.json,0.30158730158730157,0.31746031746031744,0.7222222222222222,0.9920634920634921,0.9920634920634921,0.3575090184165559,0.1984126984126984,1736.1904761904761
16,metrics_sim_Schoot_Valk_0_ratio_0.80.json,0.36507936507936506,0.36507936507936506,0.6746031746031746,0.9920634920634921,0.9920634920634921,0.323903550408202,0.2619047619047619,1770.7857142857142
17,metrics_sim_Schoot_Valk_0_ratio_0.85.json,0.6587301587301587,0.6904761904761905,0.7698412698412699,0.9920634920634921,0.9920634920634921,0.39548129865198406,0.5555555555555556,977.8095238095239
18,metrics_sim_Schoot_Valk_0_ratio_0.90.json,0.6666666666666666,0.6904761904761905,0.7142857142857143,0.9920634920634921,0.9920634920634921,0.3390924625023733,0.5634920634920635,1047.579365079365
19,metrics_sim_Schoot_Valk_0_ratio_0.95.json,0.6666666666666666,0.6904761904761905,0.7222222222222222,0.9920634920634921,0.9920634920634921,0.3533320675906588,0.5634920634920635,1028.1904761904761
20,metrics_sim_Schoot_Valk_0_ratio_1.0.json,0.6746031746031746,0.6904761904761905,0.9920634920634921,1.0,1.0,0.6195177520410101,0.5714285714285714,649.3095238095239
