,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,erf_0.1,atd
0,metrics_sim_van_de_Schoot_2018_0_ratio_0.05.json,0.13513513513513514,0.32432432432432434,0.5675675675675675,0.7837837837837838,0.8648648648648649,-0.02664024658740643,0.02702702702702703,2059.324324324324
1,metrics_sim_van_de_Schoot_2018_0_ratio_0.10.json,0.08108108108108109,0.35135135135135137,0.6486486486486487,0.8108108108108109,0.972972972972973,0.04667547335975341,-0.02702702702702703,2012.1891891891892
2,metrics_sim_van_de_Schoot_2018_0_ratio_0.15.json,0.2702702702702703,0.5135135135135135,0.6216216216216216,0.8648648648648649,1.0,0.08168207837956847,0.16216216216216217,1653.2972972972973
3,metrics_sim_van_de_Schoot_2018_0_ratio_0.20.json,0.16216216216216217,0.2972972972972973,0.5945945945945946,0.8918918918918919,0.918918918918919,0.028841919859092912,0.05405405405405406,2016.8648648648648
4,metrics_sim_van_de_Schoot_2018_0_ratio_0.25.json,0.10810810810810811,0.2972972972972973,0.4864864864864865,0.7837837837837838,0.8648648648648649,-0.013210039630118891,0.0,2242.4054054054054
5,metrics_sim_van_de_Schoot_2018_0_ratio_0.30.json,0.10810810810810811,0.2972972972972973,0.5675675675675675,0.8108108108108109,0.972972972972973,0.12241303390576838,0.0,2010.7297297297298
6,metrics_sim_van_de_Schoot_2018_0_ratio_0.35.json,0.16216216216216217,0.3783783783783784,0.5135135135135135,0.7837837837837838,0.8918918918918919,-0.00044033465433729633,0.05405405405405406,2085.7297297297296
7,metrics_sim_van_de_Schoot_2018_0_ratio_0.40.json,0.13513513513513514,0.24324324324324326,0.5405405405405406,0.7837837837837838,0.8648648648648649,0.00946719506825187,0.02702702702702703,2238.3513513513512
8,metrics_sim_van_de_Schoot_2018_0_ratio_0.45.json,0.02702702702702703,0.1891891891891892,0.4864864864864865,0.7297297297297297,0.8648648648648649,-0.03346543372963452,-0.08108108108108109,2415.5405405405404
9,metrics_sim_van_de_Schoot_2018_0_ratio_0.5.json,0.02702702702702703,0.21621621621621623,0.43243243243243246,0.7297297297297297,0.8648648648648649,-0.001100836635843241,-0.08108108108108109,2440.3783783783783
10,metrics_sim_van_de_Schoot_2018_0_ratio_0.50.json,0.02702702702702703,0.21621621621621623,0.43243243243243246,0.7297297297297297,0.8648648648648649,-0.001100836635843241,-0.08108108108108109,2440.3783783783783
11,metrics_sim_van_de_Schoot_2018_0_ratio_0.55.json,0.10810810810810811,0.2972972972972973,0.4864864864864865,0.7567567567567568,0.918918918918919,0.027300748568912372,0.0,2259.4864864864867
12,metrics_sim_van_de_Schoot_2018_0_ratio_0.60.json,0.10810810810810811,0.2702702702702703,0.5135135135135135,0.7837837837837838,0.972972972972973,0.05856450902686042,0.0,2188.135135135135
13,metrics_sim_van_de_Schoot_2018_0_ratio_0.65.json,0.2702702702702703,0.5675675675675675,0.6486486486486487,0.9459459459459459,1.0,0.1856010568031704,0.16216216216216217,1490.2702702702702
14,metrics_sim_van_de_Schoot_2018_0_ratio_0.70.json,0.16216216216216217,0.40540540540540543,0.6216216216216216,0.8378378378378378,0.9459459459459459,0.08564509026860415,0.05405405405405406,1840.5135135135135
15,metrics_sim_van_de_Schoot_2018_0_ratio_0.75.json,0.10810810810810811,0.32432432432432434,0.5675675675675675,0.7837837837837838,1.0,0.1384852487890797,0.0,2002.5675675675675
16,metrics_sim_van_de_Schoot_2018_0_ratio_0.80.json,0.2972972972972973,0.5675675675675675,0.7027027027027027,1.0,1.0,0.20541611624834874,0.1891891891891892,1308.837837837838
17,metrics_sim_van_de_Schoot_2018_0_ratio_0.85.json,0.24324324324324326,0.4594594594594595,0.7297297297297297,0.918918918918919,1.0,0.17613386173491855,0.13513513513513514,1441.4864864864865
18,metrics_sim_van_de_Schoot_2018_0_ratio_0.90.json,0.2972972972972973,0.6486486486486487,0.8648648648648649,0.972972972972973,1.0,0.22589167767503301,0.1891891891891892,1110.7837837837837
19,metrics_sim_van_de_Schoot_2018_0_ratio_0.95.json,0.7297297297297297,0.918918918918919,0.972972972972973,1.0,1.0,0.5797005724350507,0.6216216216216216,428.35135135135135
20,metrics_sim_van_de_Schoot_2018_0_ratio_1.0.json,0.972972972972973,1.0,1.0,1.0,1.0,0.89740202553941,0.8648648648648649,91.02702702702703
